,lr,train_loss,val_loss,train_iou,val_iou
0,0.01,0.5398060083389282,0.8840968012809753,0.3191380202770233,0.3141426742076874
1,0.01,0.4580759108066559,4.946155071258545,0.4073392152786255,0.34380704164505005
2,0.01,0.4195042848587036,1.0890165567398071,0.44651415944099426,0.22640985250473022
3,0.01,0.39081254601478577,0.36256521940231323,0.4804737865924835,0.4946562945842743
4,0.01,0.3417958617210388,0.3438960611820221,0.5327966213226318,0.5616703629493713
5,0.01,0.336813360452652,0.31295910477638245,0.5437511205673218,0.5726855993270874
6,0.01,0.31836891174316406,0.3159504234790802,0.5581813454627991,0.5730155110359192
7,0.01,0.30821937322616577,0.3331591486930847,0.5664286613464355,0.5722932815551758
8,0.01,0.2995365560054779,0.36358463764190674,0.5821847319602966,0.4977627098560333
9,0.0009999999,0.2585778832435608,0.21153628826141357,0.6191785335540771,0.6443538069725037
10,0.0009999999,0.24484634399414062,0.20635485649108887,0.6431067585945129,0.6349356174468994
11,0.0009999999,0.23213079571723938,0.19862501323223114,0.6529982686042786,0.6627101898193359
12,0.0009999999,0.2263007014989853,0.21141843497753143,0.667105495929718,0.6227430105209351
13,0.0009999999,0.21294009685516357,0.1946934461593628,0.6772007942199707,0.6871358752250671
14,0.0009999999,0.20991337299346924,0.1858624666929245,0.6807830333709717,0.6973585486412048
15,0.0009999999,0.19873274862766266,0.17643074691295624,0.6985971331596375,0.7047273516654968
16,0.0009999999,0.2067205309867859,0.1711205542087555,0.6883547902107239,0.7161943316459656
17,0.0009999999,0.19685564935207367,0.1857619285583496,0.7046946883201599,0.6734604835510254
18,0.0009999999,0.1944582313299179,0.16937687993049622,0.7035369873046875,0.720285177230835
19,0.0009999999,0.18948200345039368,0.16722121834754944,0.7157251238822937,0.7175620198249817
20,0.0009999999,0.18044114112854004,0.167148157954216,0.7200508117675781,0.710737943649292
21,0.0009999999,0.17254096269607544,0.177718386054039,0.7374267578125,0.7151638865470886
22,0.0009999999,0.17509125173091888,0.15150998532772064,0.7276758551597595,0.7468284368515015
23,0.0009999999,0.16859859228134155,0.16703476011753082,0.7434425950050354,0.741025984287262
24,0.0009999999,0.17430220544338226,0.15459133684635162,0.7340902090072632,0.7336868047714233
25,0.0009999999,0.17057622969150543,0.15468835830688477,0.7371840476989746,0.7350437045097351
26,9.999999e-05,0.15426580607891083,0.14415864646434784,0.7522956728935242,0.7567093372344971
27,9.999999e-05,0.160426527261734,0.14487682282924652,0.7465319037437439,0.7549896836280823
28,9.999999e-05,0.15146346390247345,0.14347492158412933,0.7601419687271118,0.7506691813468933
29,9.999999e-05,0.14246569573879242,0.13998070359230042,0.7679058313369751,0.7616972327232361
30,9.999999e-05,0.15070979297161102,0.14408744871616364,0.7614988088607788,0.7644535303115845
31,9.999999e-05,0.149900421500206,0.1412155032157898,0.7667405605316162,0.761343240737915
32,9.999999e-05,0.14194169640541077,0.13828742504119873,0.7724114060401917,0.7654128074645996
33,9.999999e-05,0.14706650376319885,0.14030706882476807,0.7653213739395142,0.7651803493499756
34,9.999999e-05,0.14622385799884796,0.13989035785198212,0.7705254554748535,0.7619991302490234
35,9.999999e-05,0.14122910797595978,0.13896192610263824,0.7753620743751526,0.7657879590988159
36,9.999999e-06,0.13790124654769897,0.13853664696216583,0.7752657532691956,0.7700242400169373
37,9.999999e-06,0.14080345630645752,0.136883944272995,0.7774420380592346,0.7654770016670227
38,9.999999e-06,0.13806742429733276,0.14083018898963928,0.7776919603347778,0.7629045844078064
39,9.999999e-06,0.13652698695659637,0.14168332517147064,0.7730893492698669,0.7661705613136292
40,9.999999e-06,0.14787225425243378,0.14006298780441284,0.7650610208511353,0.7678574919700623
41,9.999999e-07,0.1414412558078766,0.13986505568027496,0.7731261253356934,0.7643157243728638
42,9.999999e-07,0.14204028248786926,0.13829979300498962,0.7763298153877258,0.7674424052238464
43,9.999999e-07,0.14382296800613403,0.14017239212989807,0.7730840444564819,0.7685474157333374
44,9.999999e-08,0.13518501818180084,0.13953526318073273,0.7751088738441467,0.769167423248291
45,9.999999e-08,0.13758166134357452,0.14032495021820068,0.7759332060813904,0.7721339464187622
46,9.999999e-08,0.14190800487995148,0.13933873176574707,0.7702969908714294,0.7731233835220337
47,9.999999e-09,0.14036855101585388,0.14263756573200226,0.7743900418281555,0.7710047960281372
48,9.999999e-09,0.14247149229049683,0.14049075543880463,0.7707550525665283,0.772727906703949
49,9.999999e-09,0.13812169432640076,0.13536657392978668,0.7803161144256592,0.7751976847648621
50,9.999999e-09,0.14111904799938202,0.1403336375951767,0.7723758816719055,0.7622643113136292
51,9.999999e-09,0.1450837254524231,0.13690699636936188,0.7721645832061768,0.7769750356674194
52,9.999999e-09,0.13638100028038025,0.139013409614563,0.7752673625946045,0.7669381499290466
53,9.999999e-10,0.14295333623886108,0.13677974045276642,0.7699486017227173,0.7667688131332397
54,9.999999e-10,0.13680261373519897,0.14342810213565826,0.7782427072525024,0.7651053667068481
55,9.999999e-10,0.13994352519512177,0.13473229110240936,0.7793675065040588,0.7727096676826477
56,9.999999e-10,0.14309528470039368,0.13856205344200134,0.7696586847305298,0.7678939700126648
57,9.999999e-10,0.13900527358055115,0.14212802052497864,0.7733063697814941,0.7699024677276611
58,9.999999e-10,0.14098574221134186,0.13476663827896118,0.7751184701919556,0.7699674367904663
59,9.999999e-11,0.1410166472196579,0.13784369826316833,0.7799952626228333,0.7707348465919495
60,9.999999e-11,0.14440380036830902,0.1418575644493103,0.7671253681182861,0.7677768468856812
61,9.999999e-11,0.14038421213626862,0.14219790697097778,0.7741135954856873,0.7623282670974731
62,9.999999e-12,0.14146541059017181,0.1391770839691162,0.7767614126205444,0.7695344686508179
63,9.999999e-12,0.13992051780223846,0.1388557106256485,0.7716054320335388,0.7732563614845276
64,9.999999e-12,0.14037968218326569,0.14091730117797852,0.7745018005371094,0.7695841193199158
65,9.999999e-13,0.13963210582733154,0.13970866799354553,0.7741161584854126,0.7684441208839417
