,lr,train_loss,val_loss,train_iou,val_iou
0,0.01,0.5794154405593872,0.6111124157905579,0.2791876792907715,0.1938856840133667
1,0.01,0.49901849031448364,0.638779878616333,0.3578977584838867,0.22881363332271576
2,0.01,0.4644862413406372,0.6217358112335205,0.3961133062839508,0.22191083431243896
3,0.01,0.4522882103919983,0.49294713139533997,0.40689724683761597,0.35415729880332947
4,0.01,0.4239218533039093,0.4228823482990265,0.4404267370700836,0.4521041214466095
5,0.01,0.3962879180908203,0.5330144166946411,0.4761519134044647,0.39291778206825256
6,0.01,0.3621021509170532,0.3905510902404785,0.506676435470581,0.4781281650066376
7,0.01,0.35256004333496094,0.3049636781215668,0.516672670841217,0.5371442437171936
8,0.01,0.3373889625072479,0.31852489709854126,0.5393710732460022,0.55648273229599
9,0.01,0.3257955014705658,0.2969237267971039,0.5446242690086365,0.5512815713882446
10,0.01,0.31410378217697144,0.2992887496948242,0.5599561929702759,0.5800011157989502
11,0.01,0.3047180473804474,0.2942601144313812,0.5696682929992676,0.5244541764259338
12,0.01,0.3033772110939026,0.2874150276184082,0.5768203139305115,0.5331326127052307
13,0.01,0.2839343845844269,0.2795460522174835,0.5945924520492554,0.6157131195068359
14,0.01,0.2874714732170105,0.28850746154785156,0.5894753932952881,0.5895236730575562
15,0.01,0.26988980174064636,0.2733474671840668,0.6123055815696716,0.574436604976654
16,0.01,0.2764311134815216,0.2827051877975464,0.5990431904792786,0.6063846945762634
17,0.01,0.2611464858055115,0.27945488691329956,0.6269519329071045,0.580234169960022
18,0.01,0.2645606994628906,0.2625051438808441,0.6215804815292358,0.5765493512153625
19,0.01,0.24837225675582886,0.2470512092113495,0.6404622793197632,0.6205176711082458
20,0.01,0.24869738519191742,0.24272878468036652,0.6337258815765381,0.60052889585495
21,0.01,0.2390637844800949,0.32070085406303406,0.655080258846283,0.5648754239082336
22,0.01,0.2443060427904129,0.21648411452770233,0.6396040916442871,0.6522502303123474
23,0.01,0.23279006779193878,0.22970207035541534,0.660556972026825,0.6538821458816528
24,0.01,0.2337169498205185,0.238339364528656,0.6604316830635071,0.6346544027328491
25,0.01,0.23803026974201202,0.22462104260921478,0.6518915295600891,0.6400399804115295
26,0.0009999999,0.20288047194480896,0.2000255137681961,0.6911983489990234,0.6672300696372986
27,0.0009999999,0.20725494623184204,0.20283925533294678,0.6874868869781494,0.6622256636619568
28,0.0009999999,0.194588303565979,0.19439449906349182,0.7036791443824768,0.6606934070587158
29,0.0009999999,0.1920143961906433,0.19746273756027222,0.704488217830658,0.6724333763122559
30,0.0009999999,0.191718190908432,0.1950669288635254,0.7091396450996399,0.6823095083236694
31,0.0009999999,0.19690461456775665,0.18893688917160034,0.7054832577705383,0.6783367991447449
32,0.0009999999,0.1810489296913147,0.1924288421869278,0.719163715839386,0.6719945669174194
33,0.0009999999,0.19804449379444122,0.19161644577980042,0.6993472576141357,0.6754348874092102
34,0.0009999999,0.1862882375717163,0.19451576471328735,0.7165971994400024,0.6708973050117493
35,9.999999e-05,0.18462489545345306,0.18979667127132416,0.7223626971244812,0.6791220307350159
36,9.999999e-05,0.1799570620059967,0.1929025650024414,0.7180148363113403,0.6778090596199036
37,9.999999e-05,0.18393447995185852,0.19070672988891602,0.7224472761154175,0.6702635884284973
38,9.999999e-06,0.18360786139965057,0.18844623863697052,0.7168943881988525,0.6784968376159668
39,9.999999e-06,0.17534208297729492,0.19227559864521027,0.7207556366920471,0.6773578524589539
40,9.999999e-06,0.19149287045001984,0.1880476325750351,0.7060187458992004,0.6803183555603027
41,9.999999e-06,0.18392346799373627,0.18930500745773315,0.7168423533439636,0.6728809475898743
42,9.999999e-06,0.17830848693847656,0.18790902197360992,0.7233966588973999,0.6811044812202454
43,9.999999e-06,0.1897474229335785,0.18875941634178162,0.714906632900238,0.6847100853919983
44,9.999999e-06,0.17867685854434967,0.1877680867910385,0.7191308736801147,0.6832019686698914
45,9.999999e-06,0.18359288573265076,0.19189943373203278,0.7195412516593933,0.6780775189399719
46,9.999999e-06,0.18109601736068726,0.18617677688598633,0.718484103679657,0.6838992238044739
47,9.999999e-06,0.17973187565803528,0.19418908655643463,0.7202500700950623,0.6796286106109619
48,9.999999e-06,0.18352162837982178,0.190876767039299,0.7164385318756104,0.679707944393158
