,lr,train_loss,val_loss,train_iou,val_iou
125,1e-28,0.17020554840564728,0.18417760729789734,0.7828127145767212,0.7646228671073914
126,1e-28,0.1607794612646103,0.16838544607162476,0.7905505895614624,0.774767279624939
127,1e-28,0.16059693694114685,0.1712084859609604,0.7923620343208313,0.7764061093330383
128,1e-29,0.16836753487586975,0.17817461490631104,0.782073974609375,0.7673040628433228
129,1e-29,0.17454703152179718,0.18848563730716705,0.7825050950050354,0.755461573600769
130,1e-29,0.17006365954875946,0.18063950538635254,0.7859153151512146,0.7605367302894592
131,1e-29,0.1734527200460434,0.17164722084999084,0.7799001336097717,0.7778794765472412
132,1e-30,0.1648348867893219,0.1866944432258606,0.7868598103523254,0.760817289352417
133,1e-30,0.15965336561203003,0.17299307882785797,0.7941460609436035,0.7679944634437561
134,1e-30,0.16740649938583374,0.18525449931621552,0.7832683324813843,0.7635195255279541
135,1e-30,0.16478438675403595,0.17253537476062775,0.7860710620880127,0.7741251587867737
136,1e-31,0.1670684814453125,0.17330192029476166,0.7843276858329773,0.7700854539871216
137,1e-31,0.16194754838943481,0.16921481490135193,0.7888474464416504,0.7757200598716736
138,1e-31,0.16034874320030212,0.181685209274292,0.7940568327903748,0.7633852958679199
139,1e-31,0.1686006635427475,0.1846616119146347,0.7824562191963196,0.7606813907623291
140,9.9999995e-33,0.16221390664577484,0.18701133131980896,0.7897764444351196,0.7576892375946045
141,9.9999995e-33,0.15828926861286163,0.1730111688375473,0.7922170758247375,0.77463698387146
142,9.9999995e-33,0.16435378789901733,0.17960770428180695,0.7882992625236511,0.7666050791740417
143,9.9999995e-33,0.16638091206550598,0.17355655133724213,0.7854568958282471,0.7699995636940002
144,9.999999e-34,0.16059133410453796,0.17299439013004303,0.7913038730621338,0.7759811282157898
145,9.999999e-34,0.1682349443435669,0.1881008744239807,0.784311056137085,0.7556978464126587
146,9.999999e-34,0.1618143618106842,0.18460017442703247,0.7892172336578369,0.7620583176612854
147,9.999999e-34,0.15739688277244568,0.17684341967105865,0.7919436097145081,0.7692397832870483
148,9.999999e-35,0.16847893595695496,0.18721051514148712,0.7847592830657959,0.7578533887863159
149,9.999999e-35,0.1581096649169922,0.17565764486789703,0.7945249080657959,0.7688084244728088
150,9.999999e-35,0.16606725752353668,0.18683302402496338,0.7857840061187744,0.7592795491218567
151,9.999999e-35,0.16738997399806976,0.18196408450603485,0.7850541472434998,0.7639196515083313
152,9.9999995e-36,0.16497552394866943,0.1821758896112442,0.7847198247909546,0.7608925104141235
153,9.9999995e-36,0.15769173204898834,0.17827272415161133,0.795193612575531,0.7682715654373169
154,9.9999995e-36,0.1619175374507904,0.18531976640224457,0.7909088730812073,0.7647532820701599
155,9.9999995e-36,0.16994352638721466,0.1786031872034073,0.7832090258598328,0.7660958170890808
156,9.9999995e-37,0.1649186909198761,0.1753249168395996,0.7868456244468689,0.7697511315345764
157,9.9999995e-37,0.1692209094762802,0.17932364344596863,0.7820551991462708,0.7656365036964417
158,9.9999995e-37,0.1617705225944519,0.172256737947464,0.7898600101470947,0.7744435667991638
159,9.9999995e-37,0.1577514261007309,0.1838001012802124,0.7939052581787109,0.7657314538955688
160,1e-37,0.16404391825199127,0.17152489721775055,0.7876764535903931,0.7726538181304932
161,1e-37,0.16120696067810059,0.173841193318367,0.7927156686782837,0.7705798149108887
162,1e-37,0.1657257378101349,0.16742472350597382,0.7867705821990967,0.7778897285461426
163,1e-37,0.1594724953174591,0.16834256052970886,0.7917050719261169,0.7789056301116943
164,1e-37,0.1792875975370407,0.17476633191108704,0.7719157338142395,0.7702643871307373
165,1e-37,0.16254152357578278,0.19023491442203522,0.7885295152664185,0.7624316215515137
166,1e-37,0.16181929409503937,0.17948202788829803,0.7891297936439514,0.7638387084007263
167,1e-38,0.16603519022464752,0.18734613060951233,0.7847898602485657,0.7626476883888245
168,1e-38,0.15641579031944275,0.17505739629268646,0.7947008013725281,0.7718020081520081
169,1e-38,0.16666735708713531,0.17886798083782196,0.7825913429260254,0.7702400088310242
170,1e-38,0.1669069081544876,0.17709366977214813,0.7865788340568542,0.7652022838592529
171,1e-39,0.1618686467409134,0.17416517436504364,0.7922677397727966,0.7674770355224609
172,1e-39,0.16458742320537567,0.17191241681575775,0.7878791093826294,0.7690575122833252
173,1e-39,0.16337555646896362,0.17417070269584656,0.789318859577179,0.7709375619888306
174,1e-39,0.16436463594436646,0.17399989068508148,0.7833717465400696,0.7711299061775208
175,1e-40,0.162679061293602,0.17211595177650452,0.7877175211906433,0.778503954410553
176,1e-40,0.17061206698417664,0.1809867024421692,0.7819978594779968,0.7651312351226807
177,1e-40,0.16438902914524078,0.16854402422904968,0.7897416949272156,0.7774416208267212
178,1e-40,0.16039685904979706,0.18602311611175537,0.7914043664932251,0.7599060535430908
179,1e-41,0.16076751053333282,0.17360560595989227,0.7909207344055176,0.7676926255226135
180,1e-41,0.17183896899223328,0.17751160264015198,0.7798404693603516,0.7653186917304993
181,1e-41,0.1602860391139984,0.18147172033786774,0.792136013507843,0.7658339738845825
182,1e-41,0.16524387896060944,0.17685358226299286,0.7842450737953186,0.7661213874816895
183,1e-42,0.16561239957809448,0.1751061975955963,0.7864324450492859,0.769896924495697
184,1e-42,0.15497241914272308,0.1701568365097046,0.7962157726287842,0.7763388156890869
185,1e-42,0.1710669845342636,0.18515165150165558,0.7831222414970398,0.7592058777809143
186,1e-42,0.1596447229385376,0.18191419541835785,0.7920998334884644,0.7650649547576904
187,1e-43,0.16139206290245056,0.18168343603610992,0.7875333428382874,0.7623317241668701
188,1e-43,0.16500365734100342,0.1752510517835617,0.7841743230819702,0.7681246995925903
189,1e-43,0.16701294481754303,0.18195883929729462,0.7869077324867249,0.7636451125144958
190,1e-43,0.16779474914073944,0.16586148738861084,0.7848330736160278,0.7821856141090393
191,1e-43,0.16451987624168396,0.17466141283512115,0.7878241539001465,0.7723924517631531
192,1e-43,0.16404090821743011,0.1821279376745224,0.7874719500541687,0.7626774311065674
193,1e-43,0.16629336774349213,0.17979994416236877,0.7857199311256409,0.7661930322647095
194,1e-43,0.16716492176055908,0.18367521464824677,0.7856419086456299,0.7598239779472351
195,1e-44,0.16188868880271912,0.16943450272083282,0.7886492013931274,0.7729457020759583
196,1e-44,0.16482378542423248,0.18148255348205566,0.7872377634048462,0.7654993534088135
197,1e-44,0.16759131848812103,0.18592321872711182,0.7825497388839722,0.7650989294052124
198,1e-44,0.16500458121299744,0.177511066198349,0.7897276282310486,0.7687671184539795
199,1e-45,0.1703473925590515,0.1721150428056717,0.7823418974876404,0.7706470489501953
