,lr,train_loss,val_loss,train_iou,val_iou
0,0.01,0.5891112685203552,66.98068237304688,0.2654084861278534,0.3401012420654297
1,0.01,0.4805326461791992,6.383145809173584,0.3829778730869293,0.41087159514427185
2,0.01,0.41937491297721863,0.4589049220085144,0.449194997549057,0.3881588280200958
3,0.01,0.3816075921058655,1.214997410774231,0.4863690435886383,0.14127947390079498
4,0.01,0.3495500683784485,0.49086350202560425,0.5215137600898743,0.5743005871772766
5,0.01,0.33053988218307495,0.37532249093055725,0.5511606335639954,0.5738174319267273
6,0.01,0.313313752412796,0.35962098836898804,0.5623538494110107,0.48384758830070496
7,0.01,0.30242177844047546,0.3143213391304016,0.5713061094284058,0.6069085597991943
8,0.01,0.28792351484298706,0.34914132952690125,0.5937471985816956,0.5383054614067078
9,0.01,0.2699180245399475,0.2670653462409973,0.6103429794311523,0.6237447261810303
10,0.01,0.2686205208301544,0.2261892408132553,0.6150942444801331,0.6435173749923706
11,0.01,0.2516781985759735,0.22857381403446198,0.630448579788208,0.6174929141998291
12,0.01,0.25489771366119385,0.2896444499492645,0.6331468224525452,0.5305801630020142
13,0.01,0.22787515819072723,0.2572042644023895,0.6630297899246216,0.6208121180534363
14,0.0009999999,0.2082395851612091,0.17786186933517456,0.6811268329620361,0.7046049237251282
15,0.0009999999,0.18956327438354492,0.1785457730293274,0.7088484764099121,0.6944290399551392
16,0.0009999999,0.19337159395217896,0.17016874253749847,0.7014064788818359,0.7144957780838013
17,0.0009999999,0.18056486546993256,0.17008495330810547,0.722597062587738,0.6982038617134094
18,0.0009999999,0.17841112613677979,0.1618620604276657,0.7223698496818542,0.7302438616752625
19,0.0009999999,0.1766103059053421,0.16951803863048553,0.7321909070014954,0.7240287065505981
20,0.0009999999,0.17129577696323395,0.16586755216121674,0.7329084277153015,0.7284207940101624
21,0.0009999999,0.1663796454668045,0.16624420881271362,0.7462040781974792,0.7337777018547058
22,9.999999e-05,0.16309887170791626,0.15733374655246735,0.741625964641571,0.7415366172790527
23,9.999999e-05,0.15728050470352173,0.15755805373191833,0.7522884607315063,0.7449093461036682
24,9.999999e-05,0.16157741844654083,0.16040125489234924,0.7492849826812744,0.7362911701202393
25,9.999999e-05,0.16032880544662476,0.15607860684394836,0.7495876550674438,0.7492935657501221
26,9.999999e-05,0.15166756510734558,0.15763938426971436,0.7601879239082336,0.7449015974998474
27,9.999999e-05,0.16486187279224396,0.15430398285388947,0.7446529865264893,0.7457539439201355
28,9.999999e-05,0.15826529264450073,0.15682409703731537,0.7512637376785278,0.7395213842391968
29,9.999999e-05,0.15146504342556,0.15038418769836426,0.7560942769050598,0.7498931884765625
30,9.999999e-05,0.15810507535934448,0.1526930183172226,0.7520371079444885,0.7552348375320435
31,9.999999e-05,0.1624237298965454,0.15129373967647552,0.7519292235374451,0.7481175065040588
32,9.999999e-05,0.15297996997833252,0.154148668050766,0.7578887939453125,0.7424923181533813
33,9.999999e-06,0.15691299736499786,0.15123438835144043,0.7500658631324768,0.7484548687934875
34,9.999999e-06,0.1555275022983551,0.14798268675804138,0.7549417018890381,0.7482104301452637
35,9.999999e-06,0.15042990446090698,0.155517116189003,0.7604803442955017,0.7415908575057983
36,9.999999e-06,0.15001358091831207,0.15407885611057281,0.7577993869781494,0.7459416389465332
37,9.999999e-06,0.15161995589733124,0.15407107770442963,0.7612761855125427,0.7427208423614502
38,9.999999e-07,0.1497761458158493,0.15222276747226715,0.7607570886611938,0.7475066184997559
39,9.999999e-07,0.14852911233901978,0.1557547003030777,0.7580773830413818,0.7446766495704651
40,9.999999e-07,0.16193270683288574,0.15175187587738037,0.7466108798980713,0.7508850693702698
41,9.999999e-08,0.15554961562156677,0.1537097692489624,0.7556660175323486,0.743233859539032
42,9.999999e-08,0.15518642961978912,0.1537284553050995,0.7596105933189392,0.7487801909446716
43,9.999999e-08,0.1577858328819275,0.15752629935741425,0.756653904914856,0.7439202666282654
44,9.999999e-09,0.15200652182102203,0.15109595656394958,0.7546794414520264,0.7524534463882446
45,9.999999e-09,0.1525435596704483,0.15015029907226562,0.7577023506164551,0.7541825771331787
46,9.999999e-09,0.151187464594841,0.14945577085018158,0.7563037276268005,0.7562606334686279
